reviewId,userName,content,score,thumbsUpCount,at,appVersion,year,month,day_of_week,hour,content_clean,is_anonymous_user,char_len,word_count,avg_word_len,exclamation_count,question_count,digit_count,has_url,caps_ratio,emoji_count,repeated_char_flag,is_duplicate_text,dup_text_weight,reviews_by_userName,is_very_short,unique_word_ratio,stopword_ratio,punctuation_ratio,score_extremity,vader_compound,rule_1,rule_2,rule_3,rule_4,rule_5,rule_6,rule_7,rule_8,rule_9,rule_10,rule_vote_count,iso_forest,iso_forest_score,vote_count,is_fake_conservative,is_fake_moderate,is_fake_aggressive
1d94facb-e9e5-4f3a-bb67-d519984d0dcf,A Google user,"they are deceiptive!! they cancelled an order and still kept my money. i kept getting conflicted reasons by two different people. they never gave me my money back. THEY ARE NOTHING BUT THIEVES!!! BUYERS BEWARE!!!!! I NO LONGER TRUST THIS ""COMPANY"" ANYMORE!!!",1,14,2019-03-11 16:35:32,18.5.0.100,2019,3,0,16,"they are deceiptive!! they cancelled an order and still kept my money. i kept getting conflicted reasons by two different people. they never gave me my money back. they are nothing but thieves!!! buyers beware!!!!! i no longer trust this ""company"" anymore!!!",1,258,42,6.142857142857143,13,0,0,0,0.3417085427135678,0,1,0,0.0,1,0,0.8333333333333334,0.4047619047619047,0.0697674418604651,2,0.8264,0,0,0,0,1,0,1,0,0,0,2,1,-0.572783223588489,3,0,1,1
1136e656-3f66-4af1-b10c-9fbafc240076,A Google user,"Amazon allows sellers to sell products for well over the price in stores. $299.00 for a single tube of Panstick, that costs less than $10.00 in the store is outrageous!! Amazon doesn't care about ensuring customers get the best deal. Nor does Amazon care they knowingly have corrupt sellers on their website!! All Amazon cares about is money! I will be taking to social media about the corrupt sellers that Amazon knowingly, and willingly allows. PATHETIC!!!!!",1,111,2019-04-21 17:47:18,18.8.0.100,2019,4,6,17,"amazon allows sellers to sell products for well over the price in stores. $299.00 for a single tube of panstick, that costs less than $10.00 in the store is outrageous!! amazon doesn't care about ensuring customers get the best deal. nor does amazon care they knowingly have corrupt sellers on their website!! all amazon cares about is money! i will be taking to social media about the corrupt sellers that amazon knowingly, and willingly allows. pathetic!!!!!",1,460,76,6.052631578947368,10,0,9,0,0.047752808988764,0,1,0,0.0,1,0,0.7631578947368421,0.4342105263157895,0.0434782608695652,2,0.7844,0,0,0,0,1,0,1,0,0,0,2,1,-0.5844904894423019,3,0,1,1
0f1f01c1-5c61-4401-a200-f8948118b094,A Google user,"I am really surprised how Amazon has done poor itegration with many filtering issues !!! they should test first and insure if their website ready to go before doing so , among thousands of products, filtering option is the most important part for online shopping websites, if u dont have it, no one will find what he need ! was shocked when I saw the same product available 5 times bcz each one has different size !!!! there is no option to filter by size in android version hope to fix it soon",1,5,2019-05-14 12:57:54,18.9.0.100,2019,5,1,12,"i am really surprised how amazon has done poor itegration with many filtering issues !!! they should test first and insure if their website ready to go before doing so , among thousands of products, filtering option is the most important part for online shopping websites, if u dont have it, no one will find what he need ! was shocked when i saw the same product available 5 times bcz each one has different size !!!! there is no option to filter by size in android version hope to fix it soon",1,494,93,5.311827956989247,8,0,1,0,0.0077120822622107,0,1,0,0.0,1,0,0.8709677419354839,0.4301075268817204,0.0242914979757085,2,0.8479,0,0,0,0,1,0,1,0,0,0,2,1,-0.5373307599320901,3,0,1,1
499cfb34-6c59-4d81-ade3-1232d3a80382,A Google user,Sketchy app. invades peoples privacy!!! AMAZON MONITORS YOUR ACTIVITY EVEN WHEN BACKGROUND DATA IS OFF!!!As soon as I search for a product anywhere else amazon gives me a notification reminding me that they sell that product too as if I wasn't aware...,1,1,2019-07-28 17:57:55,18.11.0.100,2019,7,6,17,sketchy app. invades peoples privacy!!! amazon monitors your activity even when background data is off!!!as soon as i search for a product anywhere else amazon gives me a notification reminding me that they sell that product too as if i wasn't aware...,1,252,42,6.0,6,0,0,0,0.285,0,0,0,0.0,1,0,0.8333333333333334,0.4285714285714285,0.0436507936507936,2,0.6487,0,0,0,0,1,0,1,0,0,0,2,1,-0.529756356117279,3,0,1,1
4d315d4a-81d5-4796-84da-01c65dc38baf,A Google user,Aug 6 App Update HORRIBLE!!!! I buy from Amazon multiple times a month and spend a lot of $ there but the ease of the app is gone. I might stop using it until this is fixed! The FILTER no longer has specific options. i searched for curtains n I didn't even get to choose if i wanted solid color or pattern so i had to weed through literally thousands I didn't want to find what I wanted. Now im ordering from WAYFAIR instead!! & the results only show like 15 at a time so I have to keep hitting next,1,2,2019-08-09 14:11:36,16.21.0.100,2019,8,4,14,aug 6 app update horrible!!!! i buy from amazon multiple times a month and spend a lot of $ there but the ease of the app is gone. i might stop using it until this is fixed! the filter no longer has specific options. i searched for curtains n i didn't even get to choose if i wanted solid color or pattern so i had to weed through literally thousands i didn't want to find what i wanted. now im ordering from wayfair instead!! & the results only show like 15 at a time so i have to keep hitting next,1,499,101,4.9405940594059405,7,0,3,0,0.0863874345549738,0,1,0,0.0,1,0,0.7821782178217822,0.4752475247524752,0.0280561122244488,2,0.6105,0,0,0,0,1,0,1,0,0,0,2,1,-0.541415405938197,3,0,1,1
735f6e5c-c3e1-4ace-be14-d98e0f801593,A Google user,"Edit again! Amazon (you!) I still cannot log in, I know my email address is correct, I've changed my password HUNDREDS OF TIMES NOW, AND TYPED IN THOSE NUMBERS YOU SEND OUT TO ME ALSO... PLEASE PLEASE WILL YOU SORT THIS PROBLEM OUT!!!!???? I MUST OF SPENT WELL OVER 5K ON AMAZON OVER THE LAST 5 YEARS, AND THIS IS NOT ACCEPTABLE ANYMORE!!",1,10,2019-09-15 20:07:59,18.17.0.100,2019,9,6,20,"edit again! amazon (you!) i still cannot log in, i know my email address is correct, i've changed my password hundreds of times now, and typed in those numbers you send out to me also... please please will you sort this problem out!!!!???? i must of spent well over 5k on amazon over the last 5 years, and this is not acceptable anymore!!",1,338,63,5.365079365079365,8,4,2,0,0.6904761904761905,0,1,0,0.0,1,0,0.8253968253968254,0.4285714285714285,0.0650887573964497,2,0.849,0,0,1,0,1,0,1,0,0,0,3,1,-0.618252430472512,4,1,1,1
4f02d75f-93aa-4991-954c-52ea1ee7695e,A Google user,"CONSTANTLY CRASHING!!! IVE RESTARTED MY PHONE, CLEANED CACHE, EVEN UNINSTALLED AND REINSTALLED, STILL CRASHING! I CANT MAKE ANY PURCHASES DUE TO IT CONSTANTLY CRASHING! PLEASE FIX. I HAVE TO GO SHOP ON WALMART SITE NOW",1,1,2019-10-01 20:54:05,18.15.4.100,2019,10,1,20,"constantly crashing!!! ive restarted my phone, cleaned cache, even uninstalled and reinstalled, still crashing! i cant make any purchases due to it constantly crashing! please fix. i have to go shop on walmart site now",1,218,35,6.228571428571429,5,0,0,0,1.0,0,0,0,0.0,1,0,0.8857142857142857,0.3142857142857143,0.0412844036697247,2,0.5374,0,0,1,0,0,0,1,0,0,0,2,1,-0.5616454550930402,3,0,1,1
91627f94-ede6-46a2-af28-fd06f93c0a64,A Google user,WHY WHY WHY ????? Are millennials constantly trying to reinvent the wheel?! The app worked fine and you have to update it!!! Now it doesn't work!!!,1,0,2019-10-01 23:48:46,18.18.0.100,2019,10,1,23,why why why ????? are millennials constantly trying to reinvent the wheel?! the app worked fine and you have to update it!!! now it doesn't work!!!,1,147,26,5.653846153846154,7,6,0,0,0.1111111111111111,0,1,0,0.0,1,0,0.8461538461538461,0.5384615384615384,0.0952380952380952,2,0.6031,0,0,0,0,1,0,1,0,0,0,2,1,-0.5959353929113226,3,0,1,1
1b4aee15-eab2-4040-8062-a3f53bc65500,A Google user,"I don't know what happened, but this app worked great up until several days ago! Now it keeps crashing! FIX IT!!!!",1,3,2019-10-02 20:30:40,18.18.0.100,2019,10,2,20,"i don't know what happened, but this app worked great up until several days ago! now it keeps crashing! fix it!!!!",1,114,21,5.428571428571429,6,0,0,0,0.0813953488372093,0,1,0,0.0,1,0,1.0,0.4285714285714285,0.0701754385964912,2,0.8324,0,0,0,0,1,0,1,0,0,0,2,1,-0.5099144392225082,3,0,1,1
fc9f98fe-23d9-4143-ab22-a72ddc55338f,A Google user,I live in the Philippines and my husband works in Alaska! He is very dependent to Amazon indeed from A to Z! And now suddenly 80% of your products cannot be shipped to him! Been using amazon for years now and this is what we get???? Uninstalling already! And can you at least not show on the searched results the items that cannot be shipped to his location????? Very disappointed!!!!! Amazon is almost useless to us!!!!! Very bad!!!!,1,0,2019-10-08 11:46:42,18.19.0.100,2019,10,1,11,i live in the philippines and my husband works in alaska! he is very dependent to amazon indeed from a to z! and now suddenly 80% of your products cannot be shipped to him! been using amazon for years now and this is what we get???? uninstalling already! and can you at least not show on the searched results the items that cannot be shipped to his location????? very disappointed!!!!! amazon is almost useless to us!!!!! very bad!!!!,1,434,78,5.564102564102564,18,9,2,0,0.0428134556574923,0,1,0,0.0,1,0,0.7435897435897436,0.5512820512820513,0.064516129032258,2,0.6426,0,0,0,0,1,0,1,0,0,0,2,1,-0.5968185635179677,3,0,1,1
b537629c-0611-4984-89e2-2069ce09e879,A Google user,I downloaded it 50 times and it did not work and it says its good for my iphone !!! But it will not work i hate it!!!,1,0,2020-01-02 00:03:24,unknown,2020,1,3,0,i downloaded it 50 times and it did not work and it says its good for my iphone !!! but it will not work i hate it!!!,1,117,27,4.333333333333333,6,0,2,0,0.0240963855421686,0,0,0,0.0,1,0,0.7407407407407407,0.5925925925925926,0.0512820512820512,2,0.7972,0,0,0,0,1,0,1,0,0,0,2,1,-0.521460031978187,3,0,1,1
31593154-a4cf-4803-a99c-6f7af260f9ac,A Google user,"Ok, I dont usually write reviews, but this really makes me mad: When you open the app, the first screen is a button which, with one accidental click, signs you up for a subscription to Amazon prime. I've already had to call and reverse charges once on my credit card, since they basically are trying trick ppl into signing up with accidental ""one-clicks"". Please Stop trying to trick us into joining prime, AMAZON!!! you get enough money without the lame trickery!!!!",1,15,2020-01-12 16:56:06,18.21.2.100,2020,1,6,16,"ok, i dont usually write reviews, but this really makes me mad: when you open the app, the first screen is a button which, with one accidental click, signs you up for a subscription to amazon prime. i've already had to call and reverse charges once on my credit card, since they basically are trying trick ppl into signing up with accidental ""one-clicks"". please stop trying to trick us into joining prime, amazon!!! you get enough money without the lame trickery!!!!",1,467,81,5.765432098765432,7,0,0,0,0.0355191256830601,0,1,0,0.0,1,0,0.8395061728395061,0.3950617283950617,0.0449678800856531,2,0.5676,0,0,0,0,1,0,1,0,0,0,2,1,-0.5333594209377238,3,0,1,1
54a6d33c-c673-4adf-a7f8-b4c2b382de46,A Google user,"No way am I giving it all the permissions it wants!!!!! For instance, it wants access to all my contacts!!!!!! Amazon can go to hell!!!!!!!!!!!!!!!!! But then, I hate Amazon because they are trying to drive all other places to buy anything out of business, and take over all shopping on the planet, while paying zero taxes on its enormous profits. I never buy from Amazon if I have any other option.",1,0,2020-01-20 01:23:09,20.1.0.100,2020,1,0,1,"no way am i giving it all the permissions it wants!!!!! for instance, it wants access to all my contacts!!!!!! amazon can go to hell!!!!!!!!!!!!!!!!! but then, i hate amazon because they are trying to drive all other places to buy anything out of business, and take over all shopping on the planet, while paying zero taxes on its enormous profits. i never buy from amazon if i have any other option.",1,399,72,5.541666666666667,28,0,0,0,0.0340136054421768,0,1,0,0.0,1,0,0.7638888888888888,0.5555555555555556,0.0852130325814536,2,0.5451,0,0,0,0,1,0,1,0,0,0,2,1,-0.5646218667524395,3,0,1,1
0181b7de-1eb4-4be8-9988-ca1ce82bbbb6,A Google user,"APP WON'T EVEN LET ME INSTALL. I'VE NEVER HAD THIS PROBLEM BEFORE. BRAND NEW GALAXY PHONE, HAVE RESTARTED PHONE AND LOGGED IN AND OUT. WILL FIX RATING WHEN THIS IS SOLVED.",1,0,2020-02-06 22:16:49,unknown,2020,2,3,22,"app won't even let me install. i've never had this problem before. brand new galaxy phone, have restarted phone and logged in and out. will fix rating when this is solved.",1,171,31,5.516129032258065,0,0,0,0,1.0,0,0,0,0.0,1,0,0.935483870967742,0.4193548387096774,0.0409356725146198,2,0.52,0,0,1,0,0,0,1,0,0,0,2,1,-0.5078256030869981,3,0,1,1
5049ceb2-cdb7-4f5b-9662-a3facc6749a4,A Google user,"Coronavirus infected the app!!!!! Lightning Deal tab is gone! That's my #1 habit. Having to go through Google to find the page. Get well soon Amazon. If you ask me, Amazon is purposely trying to reduce its deliveries. They weren't prepared for the virus. God Bless The U.S.A.",1,5,2020-03-22 04:50:42,20.5.0.100,2020,3,6,4,"coronavirus infected the app!!!!! lightning deal tab is gone! that's my #1 habit. having to go through google to find the page. get well soon amazon. if you ask me, amazon is purposely trying to reduce its deliveries. they weren't prepared for the virus. god bless the u.s.a.",1,275,48,5.729166666666667,6,0,1,0,0.0813397129186602,0,1,0,0.0,1,0,0.875,0.375,0.0654545454545454,2,0.691,0,0,0,0,1,0,1,0,0,0,2,1,-0.5187288736986014,3,0,1,1
fd7fada2-f8f7-4da0-a550-05dbadd7e3e1,A Google user,"I NEVER used the internet to BUY ANYTHING!! But, when a car part was $125 at autozone ect, AND AMAZON WANTED $12 BUCKS, FOR THE SAME PART!! AND, IT WAS HERE IN TWO DAY'S!! And, FREE SHIPPING!! Yo auto zone guy's, it was nice KNOWING YOU!! 😷",5,1,2020-03-29 02:42:00,20.6.0.100,2020,3,6,2,"i never used the internet to buy anything!! but, when a car part was $125 at autozone ect, and amazon wanted $12 bucks, for the same part!! and, it was here in two day's!! and, free shipping!! yo auto zone guy's, it was nice knowing you!! 😷",1,240,47,5.1063829787234045,10,0,5,0,0.5773809523809523,1,0,0,0.0,1,0,0.8936170212765957,0.3617021276595745,0.0833333333333333,2,0.9389,0,0,1,0,1,0,0,0,0,0,2,1,-0.6182706174932439,3,0,1,1
69db38ea-b859-4456-8be1-5b4a21e75e55,A Google user,The App itself isn't too bad ...but customer service needs alot of work ! Amazon customer service will not work with you ... terrible experience with membership renewal ! Longtime customer but after this last experience I will be cancelling my membership !!! A complete rip off with Prime ! Better off shopping with Walmart & other businesses direct & it's free most of the time !!,1,29,2020-04-10 11:10:27,20.7.0.100,2020,4,4,11,the app itself isn't too bad ...but customer service needs alot of work ! amazon customer service will not work with you ... terrible experience with membership renewal ! longtime customer but after this last experience i will be cancelling my membership !!! a complete rip off with prime ! better off shopping with walmart & other businesses direct & it's free most of the time !!,1,381,67,5.686567164179104,8,0,0,0,0.0303030303030303,0,0,0,0.0,1,0,0.7611940298507462,0.4029850746268656,0.0472440944881889,2,0.8588,0,0,0,0,1,0,1,0,0,0,2,1,-0.5363354449892154,3,0,1,1
5496c929-bd49-48d3-b77a-b0b404b71cee,Jenniferlynn Smith,"I hate this app!! EVERY SINGLE TIME I GO TO THE APP I HAVE TO LOG IN AND APPROVE A TEXT TO ACTUALLY USE THE FREAKING THING!! SO ONCE AGAIN, I'M DELETING IT!! I SPEND TOO MUCH MONEY WITH THESE PEOPLE TO BE AGGRAVATED LIKE THIS 20 TIMES A DAY!! GRRRRRRRR!!",1,0,2020-06-19 12:51:20,20.11.0.100,2020,6,4,12,"i hate this app!! every single time i go to the app i have to log in and approve a text to actually use the freaking thing!! so once again, i'm deleting it!! i spend too much money with these people to be aggravated like this 20 times a day!! grrrrrrrr!!",0,254,51,4.980392156862745,10,0,2,0,0.9421052631578948,0,1,0,0.0,1,0,0.8235294117647058,0.4705882352941176,0.0472440944881889,2,-0.869,0,0,1,0,1,0,0,0,0,0,2,1,-0.5295871151460638,3,0,1,1
466abed2-b4ea-4516-ae0c-653f3edcdeb7,BS “Yup” Free,Buyers BEWARE amazon allows THIRD PARTY Sellers to sell u things on their website.(amazon) THEY MOSTLY ARE SCAMMERS. AMAZON WILL TELL U THAT U HAVE TO GET IN TOUCH WITH THE SELLER YOURSELF AND THAT YOU HAVE TO GET YOUR REFUND FROM THEM. THE SELLER.... LMMFAO.... THEY KNOW WHAT THESE PPL ARE DOING AND THEY STAND BEHIND THEM SCAMMERS. SO BUYING A PAIR OF CHEAP EARRINGS IS OKAY. BUT WHEN U SPEND BIG MONEY ON AN BIG ITEM..... LOL.... THEY HAVE NOTHING TO DO WITH IT ONCE UR SCAMMED. PLZ BUYERS BEWARE,1,0,2020-07-20 14:13:48,20.14.0.100,2020,7,0,14,buyers beware amazon allows third party sellers to sell u things on their website.(amazon) they mostly are scammers. amazon will tell u that u have to get in touch with the seller yourself and that you have to get your refund from them. the seller.... lmmfao.... they know what these ppl are doing and they stand behind them scammers. so buying a pair of cheap earrings is okay. but when u spend big money on an big item..... lol.... they have nothing to do with it once ur scammed. plz buyers beware,0,500,92,5.434782608695652,0,0,0,0,0.8541666666666666,0,1,0,0.0,1,0,0.75,0.4782608695652174,0.05,2,0.7683,0,0,1,0,0,0,1,0,0,0,2,1,-0.5040365612022387,3,0,1,1
